MessageID,Timestamp,Sender,Message,Length,Label
2749,2023-10-08 22:42:00,Unknown,"I'm on my way, see you soon.",28,Ham
2750,2023-10-31 13:47:00,Unknown,Don't forget the meeting at 10 AM tomorrow.,43,Ham
2751,2023-07-26 09:09:00,KnownContact,Happy Birthday! Wishing you a wonderful year ahead.,51,Ham
2752,2023-01-09 00:34:00,Unknown,"Good night, talk to you tomorrow.",33,Ham
2753,2023-02-01 01:02:00,Unknown,"Hey, are we still meeting for lunch today?",42,Ham
2754,2023-12-07 17:16:00,KnownContact,"Thanks for your help yesterday, really appreciate it.",53,Ham
2755,2023-01-07 15:23:00,Unknown,Are you coming to the party tonight?,36,Ham
2756,2023-09-12 00:19:00,KnownContact,"Thanks for your help yesterday, really appreciate it.",53,Ham
2757,2023-02-15 16:54:00,Unknown,Let's catch up over coffee this weekend.,40,Ham
2758,2023-09-14 05:19:00,Unknown,Get cheap loans now with instant approval. Limited offer!,57,Spam
2759,2023-12-01 14:01:00,Unknown,"Good night, talk to you tomorrow.",33,Ham
2760,2023-08-09 14:05:00,Unknown,Happy Birthday! Wishing you a wonderful year ahead.,51,Ham
2761,2023-10-02 04:12:00,Unknown,Don't forget the meeting at 10 AM tomorrow.,43,Ham
2762,2023-07-08 18:18:00,KnownContact,"Good night, talk to you tomorrow.",33,Ham
2763,2023-09-11 11:24:00,Unknown,Winner! Text 'WIN' to 54321 to claim your prize.,48,Spam
2764,2023-02-02 17:11:00,KnownContact,Please send me the report by end of the day.,44,Ham
2765,2023-06-18 17:19:00,Unknown,Get cheap loans now with instant approval. Limited offer!,57,Spam
2766,2023-12-30 16:14:00,Unknown,URGENT! Your account has been compromised. Verify your details immediately.,75,Spam
2767,2023-06-18 14:21:00,Unknown,Are you coming to the party tonight?,36,Ham
2768,2023-05-07 16:50:00,KnownContact,Can you call me when you're free?,33,Ham
2769,2023-02-16 20:56:00,Unknown,Please send me the report by end of the day.,44,Ham
2770,2023-03-25 08:34:00,Unknown,You have been selected for a $500 reward. Confirm now!,54,Spam
2771,2023-11-18 12:16:00,Unknown,URGENT! Your account has been compromised. Verify your details immediately.,75,Spam
2772,2023-05-07 18:02:00,KnownContact,"Good night, talk to you tomorrow.",33,Ham
2773,2023-04-08 00:07:00,Unknown,Are you coming to the party tonight?,36,Ham
2774,2023-05-23 12:25:00,KnownContact,"Good night, talk to you tomorrow.",33,Ham
2775,2023-06-14 04:50:00,Unknown,Are you coming to the party tonight?,36,Ham
2776,2023-05-21 00:36:00,Unknown,Happy Birthday! Wishing you a wonderful year ahead.,51,Ham
2777,2023-03-12 01:19:00,Unknown,Congratulations! You've won a $1000 Walmart gift card. Click here to claim.,75,Spam
2778,2023-09-19 19:47:00,KnownContact,Happy Birthday! Wishing you a wonderful year ahead.,51,Ham
2779,2023-09-06 02:21:00,KnownContact,"Good night, talk to you tomorrow.",33,Ham
2780,2023-12-28 07:17:00,Unknown,Earn money from home easily. Sign up today.,43,Spam
2781,2023-12-11 23:04:00,Unknown,Claim your free vacation now! Call this number.,47,Spam
2782,2023-02-18 21:36:00,KnownContact,"Thanks for your help yesterday, really appreciate it.",53,Ham
2783,2023-02-26 21:39:00,KnownContact,Please send me the report by end of the day.,44,Ham
2784,2023-08-06 03:53:00,Unknown,Earn money from home easily. Sign up today.,43,Spam
2785,2023-06-17 21:33:00,Unknown,This is your final notice for debt settlement. Call us today.,61,Spam
2786,2023-08-29 23:14:00,Unknown,Earn money from home easily. Sign up today.,43,Spam
2787,2023-07-03 01:12:00,Unknown,You have been selected for a $500 reward. Confirm now!,54,Spam
2788,2023-04-25 22:51:00,KnownContact,"Thanks for your help yesterday, really appreciate it.",53,Ham
2789,2023-12-31 02:57:00,KnownContact,Don't forget the meeting at 10 AM tomorrow.,43,Ham
2790,2023-03-22 17:40:00,KnownContact,"Good night, talk to you tomorrow.",33,Ham
2791,2023-01-24 12:02:00,KnownContact,"I'm on my way, see you soon.",28,Ham
2792,2023-09-01 14:31:00,KnownContact,"I'm on my way, see you soon.",28,Ham
2793,2023-05-29 17:14:00,KnownContact,"Hey, are we still meeting for lunch today?",42,Ham
2794,2023-06-21 13:42:00,KnownContact,"Thanks for your help yesterday, really appreciate it.",53,Ham
2795,2023-09-09 20:05:00,KnownContact,"Good night, talk to you tomorrow.",33,Ham
2796,2023-12-15 15:08:00,KnownContact,Please send me the report by end of the day.,44,Ham
2797,2023-03-17 18:36:00,KnownContact,"I'm on my way, see you soon.",28,Ham
2798,2023-06-14 00:26:00,Unknown,Earn money from home easily. Sign up today.,43,Spam
2799,2023-08-09 22:37:00,Unknown,Please send me the report by end of the day.,44,Ham
2800,2023-02-10 07:25:00,KnownContact,Can you call me when you're free?,33,Ham
2801,2023-10-04 06:17:00,Unknown,Claim your free vacation now! Call this number.,47,Spam
2802,2023-02-07 23:13:00,Unknown,"Hey, are we still meeting for lunch today?",42,Ham
2803,2023-11-09 21:52:00,KnownContact,Please send me the report by end of the day.,44,Ham
2804,2023-03-26 03:57:00,KnownContact,Let's catch up over coffee this weekend.,40,Ham
2805,2023-09-14 03:57:00,Unknown,"Good night, talk to you tomorrow.",33,Ham
2806,2023-02-12 04:16:00,Unknown,Get 90% discount on all items. Visit now!,41,Spam
2807,2023-06-15 09:18:00,KnownContact,Don't forget the meeting at 10 AM tomorrow.,43,Ham
2808,2023-01-11 20:22:00,KnownContact,Let's catch up over coffee this weekend.,40,Ham
2809,2023-02-25 18:53:00,KnownContact,Can you call me when you're free?,33,Ham
2810,2023-05-12 12:05:00,Unknown,This is your final notice for debt settlement. Call us today.,61,Spam
2811,2023-06-27 20:28:00,Unknown,"Thanks for your help yesterday, really appreciate it.",53,Ham
2812,2023-12-15 13:54:00,Unknown,Happy Birthday! Wishing you a wonderful year ahead.,51,Ham
2813,2023-07-02 04:32:00,KnownContact,Don't forget the meeting at 10 AM tomorrow.,43,Ham
2814,2023-09-17 22:17:00,Unknown,Can you call me when you're free?,33,Ham
2815,2023-08-09 10:23:00,Unknown,Can you call me when you're free?,33,Ham
2816,2023-06-27 19:48:00,Unknown,Let's catch up over coffee this weekend.,40,Ham
2817,2023-03-18 00:08:00,Unknown,"I'm on my way, see you soon.",28,Ham
2818,2023-12-21 01:05:00,Unknown,Get 90% discount on all items. Visit now!,41,Spam
2819,2023-06-17 20:54:00,KnownContact,Can you call me when you're free?,33,Ham
2820,2023-03-31 09:10:00,KnownContact,Let's catch up over coffee this weekend.,40,Ham
2821,2023-06-21 04:45:00,KnownContact,Happy Birthday! Wishing you a wonderful year ahead.,51,Ham
2822,2023-01-16 12:03:00,KnownContact,Are you coming to the party tonight?,36,Ham
2823,2023-07-22 09:49:00,Unknown,"Hey, are we still meeting for lunch today?",42,Ham
2824,2023-02-13 11:41:00,KnownContact,"I'm on my way, see you soon.",28,Ham
2825,2023-12-27 16:59:00,Unknown,"Good night, talk to you tomorrow.",33,Ham
2826,2023-10-08 02:28:00,Unknown,Get 90% discount on all items. Visit now!,41,Spam
2827,2023-10-04 05:13:00,KnownContact,Can you call me when you're free?,33,Ham
2828,2023-02-08 01:18:00,Unknown,Get 90% discount on all items. Visit now!,41,Spam
2829,2023-01-19 22:14:00,Unknown,"Hey, are we still meeting for lunch today?",42,Ham
2830,2023-06-07 16:22:00,Unknown,"Thanks for your help yesterday, really appreciate it.",53,Ham
2831,2023-11-08 07:57:00,Unknown,"Thanks for your help yesterday, really appreciate it.",53,Ham
2832,2023-10-10 14:43:00,KnownContact,"Hey, are we still meeting for lunch today?",42,Ham
2833,2023-11-05 15:03:00,Unknown,"I'm on my way, see you soon.",28,Ham
2834,2023-04-29 08:44:00,Unknown,"Good night, talk to you tomorrow.",33,Ham
2835,2023-04-07 00:38:00,KnownContact,Are you coming to the party tonight?,36,Ham
2836,2023-03-04 06:51:00,Unknown,"I'm on my way, see you soon.",28,Ham
2837,2023-09-03 18:48:00,Unknown,Let's catch up over coffee this weekend.,40,Ham
2838,2023-09-21 09:04:00,Unknown,"Hey, are we still meeting for lunch today?",42,Ham
2839,2023-04-01 12:24:00,KnownContact,"I'm on my way, see you soon.",28,Ham
2840,2023-05-11 04:29:00,Unknown,"Thanks for your help yesterday, really appreciate it.",53,Ham
2841,2023-01-07 11:01:00,Unknown,"Hey, are we still meeting for lunch today?",42,Ham
2842,2023-06-08 15:04:00,Unknown,"Thanks for your help yesterday, really appreciate it.",53,Ham
2843,2023-07-21 07:14:00,KnownContact,"Good night, talk to you tomorrow.",33,Ham
2844,2023-02-16 15:14:00,Unknown,Let's catch up over coffee this weekend.,40,Ham
2845,2023-07-08 23:48:00,Unknown,"I'm on my way, see you soon.",28,Ham
2846,2023-05-08 01:31:00,KnownContact,Happy Birthday! Wishing you a wonderful year ahead.,51,Ham
2847,2023-02-06 02:28:00,Unknown,Exclusive offer just for you! Click the link.,45,Spam
2848,2023-11-17 14:57:00,KnownContact,"Hey, are we still meeting for lunch today?",42,Ham
2849,2023-02-14 06:46:00,KnownContact,"Hey, are we still meeting for lunch today?",42,Ham
2850,2023-01-12 17:41:00,Unknown,"I'm on my way, see you soon.",28,Ham
2851,2023-06-20 21:37:00,KnownContact,"Thanks for your help yesterday, really appreciate it.",53,Ham
2852,2023-03-24 10:00:00,Unknown,Don't forget the meeting at 10 AM tomorrow.,43,Ham
2853,2023-08-26 05:34:00,KnownContact,Can you call me when you're free?,33,Ham
2854,2023-11-07 13:11:00,KnownContact,Please send me the report by end of the day.,44,Ham
2855,2023-08-26 18:42:00,KnownContact,Happy Birthday! Wishing you a wonderful year ahead.,51,Ham
2856,2023-10-25 04:43:00,Unknown,"Thanks for your help yesterday, really appreciate it.",53,Ham
2857,2023-08-03 03:07:00,Unknown,"Thanks for your help yesterday, really appreciate it.",53,Ham
2858,2023-02-02 11:37:00,Unknown,Happy Birthday! Wishing you a wonderful year ahead.,51,Ham
2859,2023-03-19 08:32:00,KnownContact,Happy Birthday! Wishing you a wonderful year ahead.,51,Ham
2860,2023-06-06 11:06:00,Unknown,"Thanks for your help yesterday, really appreciate it.",53,Ham
2861,2023-04-20 06:44:00,KnownContact,"Good night, talk to you tomorrow.",33,Ham
2862,2023-06-13 12:50:00,KnownContact,Don't forget the meeting at 10 AM tomorrow.,43,Ham
2863,2023-03-30 06:51:00,Unknown,"Good night, talk to you tomorrow.",33,Ham
2864,2023-12-10 22:33:00,KnownContact,Let's catch up over coffee this weekend.,40,Ham
2865,2023-08-19 18:55:00,Unknown,Let's catch up over coffee this weekend.,40,Ham
2866,2023-06-27 16:42:00,Unknown,"Good night, talk to you tomorrow.",33,Ham
2867,2023-11-28 22:03:00,KnownContact,"Thanks for your help yesterday, really appreciate it.",53,Ham
2868,2023-11-21 01:04:00,KnownContact,Don't forget the meeting at 10 AM tomorrow.,43,Ham
2869,2023-02-28 00:41:00,Unknown,Please send me the report by end of the day.,44,Ham
2870,2023-09-21 19:35:00,KnownContact,Let's catch up over coffee this weekend.,40,Ham
2871,2023-11-23 22:17:00,KnownContact,"Good night, talk to you tomorrow.",33,Ham
2872,2023-06-28 08:42:00,KnownContact,Can you call me when you're free?,33,Ham
2873,2023-07-09 12:42:00,KnownContact,Please send me the report by end of the day.,44,Ham
2874,2023-03-27 21:34:00,Unknown,"Thanks for your help yesterday, really appreciate it.",53,Ham
2875,2023-04-19 01:27:00,Unknown,Get 90% discount on all items. Visit now!,41,Spam
2876,2023-11-27 15:26:00,KnownContact,Can you call me when you're free?,33,Ham
2877,2023-11-01 20:00:00,Unknown,URGENT! Your account has been compromised. Verify your details immediately.,75,Spam
2878,2023-03-15 13:01:00,Unknown,Let's catch up over coffee this weekend.,40,Ham
2879,2023-11-11 03:36:00,Unknown,Congratulations! You've won a $1000 Walmart gift card. Click here to claim.,75,Spam
2880,2023-02-23 04:01:00,Unknown,Get cheap loans now with instant approval. Limited offer!,57,Spam
2881,2023-10-10 14:47:00,Unknown,Earn money from home easily. Sign up today.,43,Spam
2882,2023-10-20 23:00:00,KnownContact,"Thanks for your help yesterday, really appreciate it.",53,Ham
2883,2023-03-28 16:11:00,Unknown,Can you call me when you're free?,33,Ham
2884,2023-02-02 22:35:00,KnownContact,"Thanks for your help yesterday, really appreciate it.",53,Ham
2885,2023-11-23 21:00:00,Unknown,Winner! Text 'WIN' to 54321 to claim your prize.,48,Spam
2886,2023-07-30 15:43:00,Unknown,Are you coming to the party tonight?,36,Ham
2887,2023-03-03 00:19:00,KnownContact,Happy Birthday! Wishing you a wonderful year ahead.,51,Ham
2888,2023-09-27 08:00:00,Unknown,Congratulations! You've won a $1000 Walmart gift card. Click here to claim.,75,Spam
2889,2023-08-22 08:02:00,Unknown,Are you coming to the party tonight?,36,Ham
2890,2023-03-12 13:25:00,Unknown,Let's catch up over coffee this weekend.,40,Ham
2891,2023-02-05 03:53:00,Unknown,Are you coming to the party tonight?,36,Ham
2892,2023-07-27 17:13:00,Unknown,Let's catch up over coffee this weekend.,40,Ham
2893,2023-04-15 06:32:00,KnownContact,"Thanks for your help yesterday, really appreciate it.",53,Ham
2894,2023-11-10 12:11:00,Unknown,Claim your free vacation now! Call this number.,47,Spam
2895,2023-03-14 10:18:00,Unknown,"Good night, talk to you tomorrow.",33,Ham
2896,2023-07-29 14:25:00,KnownContact,Happy Birthday! Wishing you a wonderful year ahead.,51,Ham
2897,2023-05-04 07:05:00,KnownContact,Are you coming to the party tonight?,36,Ham
2898,2023-06-18 16:48:00,KnownContact,"I'm on my way, see you soon.",28,Ham
2899,2023-05-31 14:50:00,KnownContact,Happy Birthday! Wishing you a wonderful year ahead.,51,Ham
2900,2023-01-20 21:58:00,KnownContact,Let's catch up over coffee this weekend.,40,Ham
2901,2023-01-05 20:28:00,KnownContact,"Hey, are we still meeting for lunch today?",42,Ham
2902,2023-05-28 22:08:00,Unknown,"Hey, are we still meeting for lunch today?",42,Ham
2903,2023-11-20 21:52:00,Unknown,"Good night, talk to you tomorrow.",33,Ham
2904,2023-03-21 19:39:00,Unknown,Are you coming to the party tonight?,36,Ham
2905,2023-11-11 18:23:00,Unknown,Don't forget the meeting at 10 AM tomorrow.,43,Ham
2906,2023-07-22 18:19:00,KnownContact,Don't forget the meeting at 10 AM tomorrow.,43,Ham
2907,2023-02-27 13:47:00,Unknown,Don't forget the meeting at 10 AM tomorrow.,43,Ham
2908,2023-08-27 04:45:00,KnownContact,Can you call me when you're free?,33,Ham
2909,2023-07-21 01:20:00,Unknown,Winner! Text 'WIN' to 54321 to claim your prize.,48,Spam
2910,2023-08-18 05:42:00,KnownContact,Let's catch up over coffee this weekend.,40,Ham
2911,2023-03-15 03:17:00,Unknown,"Hey, are we still meeting for lunch today?",42,Ham
2912,2023-05-19 15:27:00,Unknown,Let's catch up over coffee this weekend.,40,Ham
2913,2023-06-29 01:39:00,KnownContact,"Hey, are we still meeting for lunch today?",42,Ham
2914,2023-06-10 08:26:00,Unknown,Get 90% discount on all items. Visit now!,41,Spam
2915,2023-04-21 06:29:00,Unknown,"I'm on my way, see you soon.",28,Ham
2916,2023-07-25 18:47:00,Unknown,Happy Birthday! Wishing you a wonderful year ahead.,51,Ham
2917,2023-06-05 23:13:00,Unknown,URGENT! Your account has been compromised. Verify your details immediately.,75,Spam
2918,2023-12-24 07:26:00,Unknown,URGENT! Your account has been compromised. Verify your details immediately.,75,Spam
2919,2023-01-29 06:18:00,KnownContact,Can you call me when you're free?,33,Ham
2920,2023-06-20 21:57:00,Unknown,"I'm on my way, see you soon.",28,Ham
2921,2023-08-07 12:38:00,KnownContact,Are you coming to the party tonight?,36,Ham
2922,2023-12-23 23:14:00,Unknown,"I'm on my way, see you soon.",28,Ham
2923,2023-12-17 05:22:00,Unknown,Please send me the report by end of the day.,44,Ham
2924,2023-07-29 04:25:00,KnownContact,Can you call me when you're free?,33,Ham
2925,2023-06-30 03:33:00,Unknown,Are you coming to the party tonight?,36,Ham
2926,2023-12-05 09:50:00,KnownContact,Don't forget the meeting at 10 AM tomorrow.,43,Ham
2927,2023-10-17 21:06:00,Unknown,Don't forget the meeting at 10 AM tomorrow.,43,Ham
2928,2023-10-28 00:16:00,Unknown,Are you coming to the party tonight?,36,Ham
2929,2023-07-15 02:18:00,Unknown,"Hey, are we still meeting for lunch today?",42,Ham
2930,2023-08-24 08:11:00,KnownContact,Please send me the report by end of the day.,44,Ham
2931,2023-10-12 23:49:00,Unknown,"Thanks for your help yesterday, really appreciate it.",53,Ham
2932,2023-07-09 20:03:00,Unknown,Please send me the report by end of the day.,44,Ham
2933,2023-06-09 10:23:00,Unknown,"I'm on my way, see you soon.",28,Ham
2934,2023-11-22 23:00:00,Unknown,"Hey, are we still meeting for lunch today?",42,Ham
2935,2023-05-31 03:37:00,KnownContact,"Good night, talk to you tomorrow.",33,Ham
2936,2023-04-05 02:12:00,Unknown,Don't forget the meeting at 10 AM tomorrow.,43,Ham
2937,2023-10-04 02:47:00,KnownContact,"Hey, are we still meeting for lunch today?",42,Ham
2938,2023-09-14 19:53:00,Unknown,Winner! Text 'WIN' to 54321 to claim your prize.,48,Spam
2939,2023-02-05 20:05:00,KnownContact,Let's catch up over coffee this weekend.,40,Ham
2940,2023-04-25 07:38:00,KnownContact,"Thanks for your help yesterday, really appreciate it.",53,Ham
2941,2023-07-31 07:23:00,KnownContact,Please send me the report by end of the day.,44,Ham
2942,2023-10-29 00:36:00,Unknown,"Thanks for your help yesterday, really appreciate it.",53,Ham
2943,2023-01-27 06:27:00,KnownContact,Can you call me when you're free?,33,Ham
2944,2023-10-17 18:27:00,KnownContact,Let's catch up over coffee this weekend.,40,Ham
2945,2023-07-26 03:21:00,KnownContact,"Hey, are we still meeting for lunch today?",42,Ham
2946,2023-01-25 14:18:00,KnownContact,Can you call me when you're free?,33,Ham
2947,2023-10-19 19:37:00,Unknown,Don't forget the meeting at 10 AM tomorrow.,43,Ham
2948,2023-03-03 20:01:00,Unknown,You have been selected for a $500 reward. Confirm now!,54,Spam
2949,2023-10-30 11:17:00,Unknown,Earn money from home easily. Sign up today.,43,Spam
2950,2023-04-21 13:43:00,Unknown,Earn money from home easily. Sign up today.,43,Spam
2951,2023-10-12 19:23:00,Unknown,Exclusive offer just for you! Click the link.,45,Spam
2952,2023-08-16 07:54:00,Unknown,Exclusive offer just for you! Click the link.,45,Spam
2953,2023-08-09 00:31:00,KnownContact,Please send me the report by end of the day.,44,Ham
2954,2023-07-12 10:27:00,KnownContact,Can you call me when you're free?,33,Ham
2955,2023-10-02 05:13:00,Unknown,"Good night, talk to you tomorrow.",33,Ham
2956,2023-10-23 21:08:00,KnownContact,Don't forget the meeting at 10 AM tomorrow.,43,Ham
2957,2023-06-28 02:56:00,Unknown,Are you coming to the party tonight?,36,Ham
2958,2023-09-29 10:03:00,Unknown,Are you coming to the party tonight?,36,Ham
